meter_id,location,violation_description,fine_amount,counts,revenue,latitude,longitude,meter_type,policy_complexity,rate_type,park_limit
LM782,500 LA BREA AV N,METER EXPIRED,63.0,17,1071.0,34.081140000000005,-118.343927,Single-Space,68,FLAT,1.0
LM782,526 LA BREA AV N,METER EXPIRED,63.0,11,693.0,34.081140000000005,-118.343927,Single-Space,68,FLAT,1.0
BH401,1901 1ST ST E,METER EXPIRED,63.0,17,1071.0,34.045961,-118.215922,Single-Space,13,FLAT,1.0
SL412,3028 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.083723,-118.274152,Single-Space,13,FLAT,2.0
SL412,3000 SUNSET BL,METER EXPIRED,63.0,14,882.0,34.083723,-118.274152,Single-Space,13,FLAT,2.0
WW1392B,4800 ROSEWOOD AV,METER EXPIRED,63.0,17,1071.0,34.079239,-118.309672,Single-Space,13,FLAT,1.0
CT613,701 FIGUEROA ST N,METER EXPIRED,63.0,17,1071.0,34.063625,-118.245877,Single-Space,13,JUMP,0.16666666666666666
WB192,1801 OLIVE ST S,METER EXPIRED,63.0,17,1071.0,34.032742,-118.267372,Single-Space,13,FLAT,4.0
PR289,1501 ROBERTSON BL S,METER EXPIRED,63.0,17,1071.0,34.051192,-118.384349,Single-Space,13,FLAT,1.0
PR289,1535 ROBERTSON BL S,METER EXPIRED,63.0,12,756.0,34.051192,-118.384349,Single-Space,13,FLAT,1.0
PR197,8700 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.054524,-118.382966,Single-Space,13,FLAT,0.25
CT619,701 FIGUEROA ST N,METER EXPIRED,63.0,17,1071.0,34.06329,-118.246073,Single-Space,13,JUMP,0.16666666666666666
WB217,1901 OLIVE ST S,METER EXPIRED,63.0,17,1071.0,34.031153,-118.268454,Single-Space,13,TOD,4.0
WA702,600 RAMPART BL S,METER EXPIRED,63.0,17,1071.0,34.060018,-118.282829,Single-Space,13,FLAT,1.0
WA702,672 RAMPART BL S,METER EXPIRED,63.0,11,693.0,34.060018,-118.282829,Single-Space,13,FLAT,1.0
CB3927E,800 CECILIA ST,METER EXPIRED,63.0,17,1071.0,34.039533,-118.25194,Single-Space,13,TOD,2.0
WB27,2000 BROADWAY  S,METER EXPIRED,63.0,17,1071.0,34.030178,-118.266481,Single-Space,11,FLAT,4.0
ED130,1210 8TH ST E,METER EXPIRED,63.0,17,1071.0,34.034447,-118.244425,Single-Space,13,FLAT,4.0
WW1938,701 KINGSLEY DR S,METER EXPIRED,63.0,17,1071.0,34.057948,-118.303147,Single-Space,13,FLAT,2.0
NH748,4100 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.145595,-118.362811,Single-Space,13,FLAT,4.0
SP316,401 7TH ST W,METER EXPIRED,63.0,17,1071.0,33.737784000000005,-118.286539,Single-Space,13,FLAT,2.0
OF36,1036 FAIRFAX AV S,METER EXPIRED,63.0,17,1071.0,34.057078999999995,-118.364241,Single-Space,36,FLAT,2.0
WW1934,701 ARDMORE AV S,METER EXPIRED,63.0,17,1071.0,34.057899,-118.302061,Single-Space,13,FLAT,2.0
SL428,2700 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.081671,-118.271762,Single-Space,13,JUMP,0.16666666666666666
HO450A,6201 HOLLYWOOD BL,METER EXPIRED,63.0,17,1071.0,34.10173,-118.32601,Single-Space,62,FLAT,2.0
SL424,2800 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.082371,-118.272751,Single-Space,13,FLAT,2.0
SL424,2838 SUNSET BL,METER EXPIRED,63.0,12,756.0,34.082371,-118.272751,Single-Space,13,FLAT,2.0
OF27,1060 FAIRFAX AV S,METER EXPIRED,63.0,17,1071.0,34.056418,-118.364542,Single-Space,13,FLAT,2.0
WA698,600 RAMPART BL S,METER EXPIRED,63.0,17,1071.0,34.059787,-118.282977,Single-Space,13,FLAT,1.0
CT620,701 FIGUEROA ST N,METER EXPIRED,63.0,17,1071.0,34.063239,-118.246102,Single-Space,13,JUMP,0.16666666666666666
VN262A,14540 VICTORY BL,METER EXPIRED,63.0,17,1071.0,34.186563,-118.450126,Single-Space,56,TOD,2.0
VN262A,14500 VICTORY BL,METER EXPIRED,63.0,16,1008.0,34.186563,-118.450126,Single-Space,56,TOD,2.0
SL384,3300 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.087307,-118.275869,Single-Space,13,FLAT,2.0
SL384,3300 W SUNSET BL,METER EXPIRED,63.0,11,693.0,34.087307,-118.275869,Single-Space,13,FLAT,2.0
WW1834B,600 MANHATTAN PL S,METER EXPIRED,63.0,17,1071.0,34.063176,-118.310263,Single-Space,13,FLAT,1.0
CB893,700 FLOWER ST S,METER EXPIRED,63.0,17,1071.0,34.04783,-118.259445,Single-Space,13,FLAT,2.0
SVV347,4306 MELROSE AV,METER EXPIRED,63.0,17,1071.0,34.083517,-118.294423,Single-Space,56,FLAT,1.0
CB3997,100 16TH ST E,METER EXPIRED,63.0,17,1071.0,34.033121,-118.261839,Single-Space,38,TOD,2.0
CB3997,120 16TH ST E,METER EXPIRED,63.0,14,882.0,34.033121,-118.261839,Single-Space,38,TOD,2.0
CB400,1415 LOS ANGELES ST S,METER EXPIRED,63.0,17,1071.0,34.034289,-118.260631,Single-Space,13,TOD,2.0
CB400,1401 LOS ANGELES ST S,METER EXPIRED,63.0,14,882.0,34.034289,-118.260631,Single-Space,13,TOD,2.0
NH833,4600 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.155225,-118.368644,Single-Space,13,FLAT,2.0
BH273,1900 1ST ST E,METER EXPIRED,63.0,17,1071.0,34.046261,-118.217007,Single-Space,13,FLAT,1.0
BH273,1912 1ST ST E,METER EXPIRED,63.0,11,693.0,34.046261,-118.217007,Single-Space,13,FLAT,1.0
NH837,4700 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.155959,-118.36909,Single-Space,13,FLAT,2.0
MV120,12601 VENICE BL,METER EXPIRED,63.0,17,1071.0,34.002201,-118.436878,Single-Space,13,FLAT,1.0
WW1820,4150 5TH ST W,METER EXPIRED,63.0,17,1071.0,34.065267,-118.309414,Single-Space,13,FLAT,2.0
SL385,3300 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.087258,-118.275847,Single-Space,13,FLAT,2.0
NH826,4600 LANKERSHIM BL,METER EXPIRED,63.0,17,1071.0,34.154327,-118.368102,Single-Space,13,FLAT,4.0
SV484,6000 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.097924,-118.321419,Single-Space,68,TOD,2.0
SV484,6050 SUNSET BL,METER EXPIRED,63.0,11,693.0,34.097924,-118.321419,Single-Space,68,TOD,2.0
CB3955,515 7TH ST W,METER EXPIRED,63.0,17,1071.0,34.047003000000004,-118.255993,Single-Space,13,TOD,2.0
CB3955,501 7TH ST W,METER EXPIRED,63.0,12,756.0,34.047003000000004,-118.255993,Single-Space,13,TOD,2.0
CT71,601 NEW HIGH ST,METER EXPIRED,63.0,17,1071.0,34.059558,-118.238956,Single-Space,13,TOD,4.0
LM828,6900 MELROSE AV,METER EXPIRED,63.0,17,1071.0,34.083359,-118.342034,Single-Space,13,FLAT,1.0
TZ472,5500 CREBS AV,METER EXPIRED,63.0,17,1071.0,34.171014,-118.543046,Single-Space,13,FLAT,2.0
BH301,2100 1ST ST E,METER EXPIRED,63.0,17,1071.0,34.044449,-118.212944,Single-Space,13,FLAT,1.0
WB133,2000 HILL ST S,METER EXPIRED,63.0,17,1071.0,34.030537,-118.267587,Single-Space,13,TOD,4.0
WA739,2500 WILSHIRE BL,METER EXPIRED,63.0,17,1071.0,34.060326,-118.281278,Single-Space,56,FLAT,1.0
PR282A,8900 PICO BL W,METER EXPIRED,63.0,17,1071.0,34.055170000000004,-118.387627,Single-Space,13,FLAT,1.0
SV395,1401 VINE ST,METER EXPIRED,63.0,17,1071.0,34.097041,-118.326778,Single-Space,25,FLAT,2.0
WW1837,601 MANHATTAN PL S,METER EXPIRED,63.0,17,1071.0,34.062085,-118.310417,Single-Space,13,FLAT,2.0
WB97,2001 BROADWAY  S,METER EXPIRED,63.0,17,1071.0,34.029813,-118.266963,Single-Space,11,FLAT,4.0
R125A,7201 AMIGO AV,METER EXPIRED,63.0,17,1071.0,34.201427,-118.53866200000002,Single-Space,13,FLAT,1.0
WF359,6100 LINDENHURST AV,METER EXPIRED,63.0,17,1071.0,34.065706,-118.361693,Single-Space,25,FLAT,2.0
SO1070,4301 WOODMAN AV,METER EXPIRED,63.0,17,1071.0,34.149131,-118.431359,Single-Space,13,FLAT,2.0
CT372,701 HILL ST N,METER EXPIRED,63.0,17,1071.0,34.061906,-118.240091,Single-Space,38,FLAT,4.0
SO1007,14801 DICKENS ST,METER EXPIRED,63.0,17,1071.0,34.151034,-118.456504,Single-Space,38,FLAT,2.0
SO1180,4700 SEPULVEDA BL,METER EXPIRED,63.0,17,1071.0,34.156969000000004,-118.466002,Single-Space,13,JUMP,0.16666666666666666
SH56,1100 WILCOX AV,METER EXPIRED,63.0,17,1071.0,34.090999,-118.330905,Single-Space,13,FLAT,1.0
VS516,4700 FOUNTAIN AV,METER EXPIRED,63.0,17,1071.0,34.095456,-118.292679,Single-Space,13,FLAT,1.0
VW1112,601 LA FAYETTE PK PL S,METER EXPIRED,63.0,17,1071.0,34.06221,-118.282845,Single-Space,13,FLAT,2.0
VW1112,601 LA FAYETTE PK PL S,METER EXPIRED,63.0,17,1071.0,34.06221,-118.282845,Single-Space,13,FLAT,2.0
WF215,8200 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.072433000000004,-118.36871,Single-Space,48,FLAT,2.0
CB3537,362 15TH ST E,METER EXPIRED,63.0,17,1071.0,34.032845,-118.259572,Single-Space,13,FLAT,4.0
CB3537,300 15TH ST E,METER EXPIRED,63.0,16,1008.0,34.032845,-118.259572,Single-Space,13,FLAT,4.0
OS374,11501 OLYMPIC BL W,METER EXPIRED,63.0,17,1071.0,34.035863,-118.44541,Single-Space,13,FLAT,2.0
WW2504,4301 BEVERLY BL,METER EXPIRED,63.0,17,1071.0,34.076357,-118.303141,Single-Space,13,FLAT,1.0
WF217,8200 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.072410999999995,-118.368554,Single-Space,25,FLAT,2.0
BF527A,7801 BEVERLY BL,METER EXPIRED,63.0,17,1071.0,34.076215000000005,-118.359788,Single-Space,25,FLAT,1.0
NH430,11300 WEDDINGTON ST,METER EXPIRED,63.0,17,1071.0,34.166940000000004,-118.378172,Single-Space,13,FLAT,1.0
CB3561,601 GRAND AVE S,METER EXPIRED,63.0,17,1071.0,34.047714,-118.256385,Single-Space,13,FLAT,2.0
CB3561,651 GRAND AVE S,METER EXPIRED,63.0,13,819.0,34.047714,-118.256385,Single-Space,13,FLAT,2.0
WF178,8300 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.072837,-118.372329,Single-Space,25,FLAT,2.0
CB3538,300 15TH ST E,METER EXPIRED,63.0,17,1071.0,34.032817,-118.259522,Single-Space,13,FLAT,4.0
CB3538,366 15TH ST E,METER EXPIRED,63.0,16,1008.0,34.032817,-118.259522,Single-Space,13,FLAT,4.0
OS510,12101 OLYMPIC BL W,METER EXPIRED,63.0,17,1071.0,34.032244,-118.455201,Single-Space,13,FLAT,2.0
R557,18501 WYANDOTTE ST,METER EXPIRED,63.0,17,1071.0,34.203004,-118.536438,Single-Space,13,FLAT,2.0
NH426,11300 WEDDINGTON ST,METER EXPIRED,63.0,17,1071.0,34.166939,-118.378603,Single-Space,13,FLAT,1.0
WSV129,12201 WILSHIRE BL,METER EXPIRED,63.0,17,1071.0,34.043162,-118.46883,Single-Space,56,FLAT,2.0
R513,18401 BASSETT ST,METER EXPIRED,63.0,17,1071.0,34.195727000000005,-118.535551,Single-Space,13,FLAT,2.0
R520,18401 HART ST,METER EXPIRED,63.0,17,1071.0,34.197544,-118.534962,Single-Space,13,FLAT,0.5
SV303,6300 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.097892,-118.328345,Single-Space,103,FLAT,2.0
AE144B,200 HEWITT ST S,METER EXPIRED,63.0,17,1071.0,34.046544,-118.236048,Single-Space,13,JUMP,0.16666666666666666
AE144B,222 HEWITT ST S,METER EXPIRED,63.0,15,945.0,34.046544,-118.236048,Single-Space,13,JUMP,0.16666666666666666
WW253,4400 2ND ST W,METER EXPIRED,63.0,17,1071.0,34.071081,-118.309714,Single-Space,13,FLAT,1.0
BF47,301 FAIRFAX AV N,METER EXPIRED,63.0,17,1071.0,34.077659999999995,-118.361545,Single-Space,25,FLAT,2.0
SV329,6100 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.097907,-118.322922,Single-Space,68,TOD,2.0
NH421,11301 WEDDINGTON ST,METER EXPIRED,63.0,17,1071.0,34.16706,-118.378462,Single-Space,13,FLAT,1.0
VN152,6501 VAN NUYS BL,METER EXPIRED,63.0,17,1071.0,34.189374,-118.448868,Single-Space,13,TOD,2.0
VN152,6523 VAN NUYS BL,METER EXPIRED,63.0,13,819.0,34.189374,-118.448868,Single-Space,13,TOD,2.0
LT466,301 ALAMEDA ST S,METER EXPIRED,63.0,17,1071.0,34.045319,-118.238199,Single-Space,13,FLAT,4.0
SO1003,14801 DICKENS ST,METER EXPIRED,63.0,17,1071.0,34.150987,-118.45620900000002,Single-Space,38,FLAT,2.0
SP507,601 CENTRE ST S,METER EXPIRED,63.0,17,1071.0,33.738164000000005,-118.283619,Single-Space,13,FLAT,2.0
SV318,6200 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.097904,-118.325543,Single-Space,110,TOD,2.0
C1104,600 27TH ST W,METER EXPIRED,63.0,17,1071.0,34.027213,-118.277086,Single-Space,13,FLAT,1.0
NH422,11301 WEDDINGTON ST,METER EXPIRED,63.0,17,1071.0,34.167059,-118.378649,Single-Space,13,FLAT,1.0
WF249,8000 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.071922,-118.364978,Single-Space,25,FLAT,2.0
VS563,1500 KENMORE AV N,METER EXPIRED,63.0,17,1071.0,34.099708,-118.297166,Single-Space,13,FLAT,2.0
LM408,501 LA BREA AV N,METER EXPIRED,63.0,17,1071.0,34.081624,-118.34417,Single-Space,68,FLAT,1.0
OS521,12300 OLYMPIC BL W,METER EXPIRED,63.0,17,1071.0,34.031765,-118.456463,Single-Space,13,FLAT,2.0
C1014,1200 30TH ST W,METER EXPIRED,63.0,17,1071.0,34.027369,-118.291084,Single-Space,13,FLAT,1.0
ED569,801 CROCKER ST S,METER EXPIRED,63.0,17,1071.0,34.036513,-118.24921299999998,Single-Space,13,TOD,4.0
C1169,3101 HOOVER ST S,METER EXPIRED,63.0,17,1071.0,34.026567,-118.284107,Single-Space,13,FLAT,2.0
VW1008,3500 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.068951,-118.293367,Single-Space,13,FLAT,1.0
SO1038,14401 DICKENS ST,METER EXPIRED,63.0,17,1071.0,34.149987,-118.448689,Single-Space,13,FLAT,2.0
ED514,801 KOHLER ST S,METER EXPIRED,63.0,17,1071.0,34.034756,-118.24501399999998,Single-Space,13,FLAT,4.0
SW403,900 WESTERN AV N,METER EXPIRED,63.0,17,1071.0,34.087861,-118.309028,Single-Space,13,FLAT,1.0
ED493A,799 TOWNE AVE S,METER EXPIRED,63.0,17,1071.0,34.037462,-118.247493,Single-Space,13,TOD,2.0
SC403,11200 VENTURA BL,METER EXPIRED,63.0,17,1071.0,34.141081,-118.375392,Single-Space,13,FLAT,2.0
SV323,6200 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.097909,-118.324526,Single-Space,110,TOD,2.0
WF236A,8100 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.072104,-118.366315,Single-Space,48,FLAT,2.0
WW2460,300 HELIOTROPE DR,METER EXPIRED,63.0,17,1071.0,34.076533000000005,-118.295547,Single-Space,13,FLAT,2.0
WW240,4401 2ND ST W,METER EXPIRED,63.0,17,1071.0,34.071202,-118.30944,Single-Space,13,FLAT,1.0
R66,7301 RESEDA BL,METER EXPIRED,63.0,17,1071.0,34.20434,-118.536185,Single-Space,13,FLAT,2.0
ED493B,799 TOWNE AVE S,METER EXPIRED,63.0,17,1071.0,34.037418,-118.24754,Single-Space,13,TOD,2.0
W154,9600 VICKSBURG AV,METER EXPIRED,63.0,17,1071.0,33.948072,-118.394,Single-Space,12,FLAT,2.0
CB352,1601 MAIN ST S,METER EXPIRED,63.0,17,1071.0,34.033472,-118.262828,Single-Space,13,FLAT,4.0
WF360,6100 LINDENHURST AV,METER EXPIRED,63.0,17,1071.0,34.065699,-118.36163,Single-Space,25,FLAT,2.0
WF165,8400 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.072964,-118.373456,Single-Space,25,FLAT,2.0
CB3522,201 14TH ST W,METER EXPIRED,63.0,17,1071.0,34.03644,-118.263923,Single-Space,13,FLAT,4.0
SVV393,700 HELIOTROPE DR,METER EXPIRED,63.0,17,1071.0,34.084747,-118.294865,Single-Space,13,JUMP,6.0
WF260,8000 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.071806,-118.364134,Single-Space,25,FLAT,2.0
WW2491,300 NORMANDIE PL S,METER EXPIRED,63.0,17,1071.0,34.076570000000004,-118.301139,Single-Space,13,FLAT,2.0
VN172,14501 HAMLIN ST,METER EXPIRED,63.0,17,1071.0,34.188745000000004,-118.450513,Single-Space,13,TOD,2.0
OS514,12201 OLYMPIC BL W,METER EXPIRED,63.0,17,1071.0,34.0321,-118.456208,Single-Space,13,FLAT,0.5
WF234,8100 3RD ST W,METER EXPIRED,63.0,17,1071.0,34.072132,-118.366541,Single-Space,25,FLAT,2.0
SO154,4401 VAN NUYS BL,METER EXPIRED,63.0,17,1071.0,34.151627000000005,-118.448832,Single-Space,13,FLAT,2.0
VS81,4500 SUNSET BL,METER EXPIRED,63.0,17,1071.0,34.098046999999994,-118.289144,Single-Space,13,FLAT,1.0
R356,7501 RESEDA BL,METER EXPIRED,63.0,17,1071.0,34.207840000000004,-118.536189,Single-Space,13,FLAT,2.0
R356,7545 RESEDA BL,METER EXPIRED,63.0,12,756.0,34.207840000000004,-118.536189,Single-Space,13,FLAT,2.0
AE15,701 4TH PL E,METER EXPIRED,63.0,17,1071.0,34.044932,-118.237028,Single-Space,13,JUMP,0.16666666666666666
SC462,10901 VENTURA BL,METER EXPIRED,63.0,17,1071.0,34.139752,-118.368048,Single-Space,13,FLAT,2.0
OS365,2101 BUTLER AV,METER EXPIRED,63.0,17,1071.0,34.036791,-118.444474,Single-Space,13,FLAT,2.0
CB3542,300 15TH ST E,METER EXPIRED,63.0,17,1071.0,34.032604,-118.259142,Single-Space,13,FLAT,4.0
R76,7301 RESEDA BL,METER EXPIRED,63.0,17,1071.0,34.203487,-118.536182,Single-Space,13,FLAT,2.0
SV232,1401 WILCOX AV,METER EXPIRED,63.0,16,1008.0,34.096519,-118.331092,Single-Space,25,TOD,2.0
WN11,600 AVALON BL N,METER EXPIRED,63.0,16,1008.0,33.778108,-118.262194,Single-Space,13,FLAT,2.0
WF262,301 EDINBURGH AV S,METER EXPIRED,63.0,16,1008.0,34.071568,-118.363868,Single-Space,25,FLAT,2.0
MD98,2000 MARENGO ST,METER EXPIRED,63.0,16,1008.0,34.056356,-118.20705,Single-Space,13,FLAT,0.25
LH59,2301 SICHEL ST,METER EXPIRED,63.0,16,1008.0,34.073299,-118.21313700000002,Single-Space,13,FLAT,2.0
SW405,900 WESTERN AV N,METER EXPIRED,63.0,16,1008.0,34.088108,-118.309031,Single-Space,13,FLAT,1.0
LM825,6900 MELROSE AV,METER EXPIRED,63.0,16,1008.0,34.08336,-118.342254,Single-Space,13,FLAT,1.0
LM825,6920 W MELROSE AV,METER EXPIRED,63.0,14,882.0,34.08336,-118.342254,Single-Space,13,FLAT,1.0
VW978,3601 3RD ST W,METER EXPIRED,63.0,16,1008.0,34.069134000000005,-118.295858,Single-Space,13,FLAT,1.0
OS363,2101 BUTLER AV,METER EXPIRED,63.0,16,1008.0,34.03695,-118.44461,Single-Space,13,FLAT,2.0
R48,7200 RESEDA BL,METER EXPIRED,63.0,16,1008.0,34.202333,-118.53593,Single-Space,13,FLAT,2.0
LM833,6800 MELROSE AV,METER EXPIRED,63.0,16,1008.0,34.083365,-118.3413,Single-Space,13,FLAT,1.0
BH299A,2100 1ST ST,METER EXPIRED,63.0,16,1008.0,34.044538,-118.213145,Single-Space,13,FLAT,1.0
BH308,2200 1ST ST E,METER EXPIRED,63.0,16,1008.0,34.044351,-118.211752,Single-Space,13,FLAT,2.0
SO188,4501 WILLIS AV,METER EXPIRED,63.0,16,1008.0,34.152765,-118.455309,Single-Space,13,FLAT,2.0
SO188,4525 WILLIS AV,METER EXPIRED,63.0,13,819.0,34.152765,-118.455309,Single-Space,13,FLAT,2.0
VW989,3600 3RD ST W,METER EXPIRED,63.0,16,1008.0,34.068943,-118.296004,Single-Space,13,FLAT,1.0
NH822,4500 LANKERSHIM BL,METER EXPIRED,63.0,16,1008.0,34.153983000000004,-118.367893,Single-Space,13,FLAT,4.0
OS377,11501 OLYMPIC BL W,METER EXPIRED,63.0,16,1008.0,34.035696,-118.44568999999998,Single-Space,13,FLAT,2.0
WB128,2000 HILL ST S,METER EXPIRED,63.0,16,1008.0,34.030157,-118.26783799999998,Single-Space,13,TOD,4.0
WB129,2000 HILL ST S,METER EXPIRED,63.0,16,1008.0,34.030201,-118.267807,Single-Space,13,TOD,4.0
WF494,7901 3RD ST W,METER EXPIRED,63.0,16,1008.0,34.071845,-118.363056,Single-Space,25,FLAT,2.0
WW155,4500 BEVERLY BL,METER EXPIRED,63.0,16,1008.0,34.076174,-118.308252,Single-Space,13,FLAT,1.0
R460,6700 RESEDA BL,METER EXPIRED,63.0,16,1008.0,34.192604,-118.535909,Single-Space,13,FLAT,1.0
PB96,5201 PICO BL W,METER EXPIRED,63.0,16,1008.0,34.048396999999994,-118.353493,Single-Space,13,FLAT,2.0
PB96,5279 PICO BL W,METER EXPIRED,63.0,11,693.0,34.048396999999994,-118.353493,Single-Space,13,FLAT,2.0
WF492,7901 3RD ST W,METER EXPIRED,63.0,16,1008.0,34.071824,-118.362899,Single-Space,25,FLAT,2.0
VW995,3600 3RD ST W,METER EXPIRED,63.0,16,1008.0,34.068946999999994,-118.294856,Single-Space,13,FLAT,1.0
VW163,2900 8TH ST W,METER EXPIRED,63.0,16,1008.0,34.057646000000005,-118.290808,Single-Space,13,FLAT,1.0
SV241,1400 WILCOX AV,METER EXPIRED,63.0,16,1008.0,34.096740000000004,-118.330931,Single-Space,25,FLAT,2.0
OS378,11501 OLYMPIC BL W,METER EXPIRED,63.0,16,1008.0,34.03562,-118.445816,Single-Space,13,FLAT,2.0
BF750,800 FAIRFAX AV N,METER EXPIRED,63.0,16,1008.0,34.086952000000004,-118.361283,Single-Space,25,FLAT,2.0
SV947,7100 DE LONGPRE AV,METER EXPIRED,63.0,16,1008.0,34.096106,-118.344456,Single-Space,25,FLAT,2.0
WU2,1001 6TH ST W,METER EXPIRED,63.0,16,1008.0,34.053723,-118.261086,Single-Space,45,FLAT,4.0
CT76,601 NEW HIGH ST,METER EXPIRED,63.0,16,1008.0,34.05869000000001,-118.239395,Single-Space,13,TOD,4.0
TZ165,18701 VENTURA BL,METER EXPIRED,63.0,16,1008.0,34.171405,-118.542233,Single-Space,13,FLAT,2.0
WF265,300 EDINBURGH AV S,METER EXPIRED,63.0,16,1008.0,34.07163,-118.363685,Single-Space,25,FLAT,2.0
TZ464,18800 VENTURA BL,METER EXPIRED,63.0,16,1008.0,34.171527000000005,-118.543124,Single-Space,38,FLAT,2.0
VW524,501 COMMONWEALTH AV S,METER EXPIRED,63.0,16,1008.0,34.064941,-118.285771,Single-Space,13,FLAT,2.0
VW159,800 VERMONT AV S,METER EXPIRED,63.0,16,1008.0,34.057193,-118.291524,Single-Space,13,FLAT,1.0
CC378,1654 OLIVE,METER EXPIRED,63.0,16,1008.0,34.051438,-118.250893,Single-Space,49,TOD,2.0
WA740,2500 WILSHIRE BL,METER EXPIRED,63.0,16,1008.0,34.0603,-118.28122,Single-Space,56,FLAT,1.0
PW14,10501 PICO BL W,METER EXPIRED,63.0,16,1008.0,34.044461,-118.420484,Single-Space,38,FLAT,2.0
TZ462,18800 VENTURA BL,METER EXPIRED,63.0,16,1008.0,34.171581,-118.54326100000002,Single-Space,38,FLAT,2.0
CB397,1409 LOS ANGELES ST S,METER EXPIRED,63.0,16,1008.0,34.034469,-118.260482,Single-Space,13,TOD,2.0
CB397,1401 LOS ANGELES ST S,METER EXPIRED,63.0,12,756.0,34.034469,-118.260482,Single-Space,13,TOD,2.0
VS459A,4701 FOUNTAIN AV,METER EXPIRED,63.0,16,1008.0,34.09556,-118.293153,Single-Space,13,FLAT,4.0
WN191,101 I ST W,METER EXPIRED,63.0,16,1008.0,33.781264,-118.262877,Single-Space,13,FLAT,2.0
LM750A,7000 OAKWOOD AV,METER EXPIRED,63.0,16,1008.0,34.078226,-118.34358600000002,Single-Space,25,FLAT,1.0
WF242,8000 3RD ST W,METER EXPIRED,63.0,16,1008.0,34.071998,-118.365532,Single-Space,48,FLAT,2.0
ED82,1015 8TH ST E,METER EXPIRED,63.0,16,1008.0,34.03575900000001,-118.245729,Single-Space,13,FLAT,4.0
ED82,1001 8TH ST E,METER EXPIRED,63.0,12,756.0,34.03575900000001,-118.245729,Single-Space,13,FLAT,4.0
HW343,5401 HOLLYWOOD BL,METER EXPIRED,63.0,16,1008.0,34.101827,-118.307468,Single-Space,13,FLAT,1.0
CB3933,440 WALL ST S,METER EXPIRED,63.0,16,1008.0,34.045228,-118.245397,Single-Space,36,TOD,4.0
VS542,5100 SUNSET BL,METER EXPIRED,63.0,16,1008.0,34.098023,-118.302033,Single-Space,49,FLAT,1.0
HW365,1700 WESTERN AV N,METER EXPIRED,63.0,16,1008.0,34.103235999999995,-118.309169,Single-Space,13,FLAT,2.0
SL420,2850 SUNSET BL,METER EXPIRED,63.0,16,1008.0,34.082535,-118.272982,Single-Space,13,FLAT,2.0
SL420,2800 SUNSET BL,METER EXPIRED,63.0,14,882.0,34.082535,-118.272982,Single-Space,13,FLAT,2.0
WU325A,600 VALENCIA ST,METER EXPIRED,63.0,16,1008.0,34.054937,-118.268051,Single-Space,13,FLAT,2.0
CB2733,661 SAN PEDRO ST S,METER EXPIRED,63.0,16,1008.0,34.041062,-118.246536,Single-Space,13,TOD,2.0
CB2733,601 SAN PEDRO ST S,METER EXPIRED,63.0,11,693.0,34.041062,-118.246536,Single-Space,13,TOD,2.0
HW328,5301 HOLLYWOOD BL,METER EXPIRED,63.0,16,1008.0,34.101833,-118.305921,Single-Space,13,FLAT,1.0
PB338,5200 PICO BL W,METER EXPIRED,63.0,16,1008.0,34.048179,-118.35326,Single-Space,13,FLAT,2.0
WW1382,501 WESTERN AV N,METER EXPIRED,63.0,16,1008.0,34.081275,-118.309244,Single-Space,13,FLAT,1.0
WA1381,2201 3RD ST W,METER EXPIRED,63.0,16,1008.0,34.063618,-118.274204,Single-Space,13,FLAT,2.0
BF51,301 FAIRFAX AV N,METER EXPIRED,63.0,16,1008.0,34.077396,-118.361546,Single-Space,25,FLAT,2.0
LM763,400 LA BREA AV N,METER EXPIRED,63.0,16,1008.0,34.079461,-118.343925,Single-Space,68,FLAT,2.0
WW1381,501 WESTERN AV N,METER EXPIRED,63.0,16,1008.0,34.081328000000006,-118.309244,Single-Space,13,FLAT,1.0
SO1154,4600 SEPULVEDA BL,METER EXPIRED,63.0,16,1008.0,34.155232,-118.466001,Single-Space,13,JUMP,0.16666666666666666
HW325,5201 HOLLYWOOD BL,METER EXPIRED,63.0,16,1008.0,34.101834999999994,-118.305404,Single-Space,13,FLAT,1.0
